id,git_industry_category_key,git_pdf_template_type,git_filepath,git_filename,git_publishing_status,git_date_updated,git_commit_author,git_commit_subject,github_url,git_permalink,git_download_url,git_pdf_language,git_type_document,git_commit_hash,git_commit_hash_abbreviated,git_repository,git_change_type
,General,General-IG,pdf/COVID_immigrant_guidance_Vietnamese.pdf,COVID_immigrant_guidance_Vietnamese.pdf,"Git%20history","2020-06-23 15:49:58 -0700",carterm,"Readding everything",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance_Vietnamese.pdf,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance_Vietnamese.pdf,https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/COVID_immigrant_guidance_Vietnamese.pdf,English,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,Added,
,General,General-IG,pdf/COVID_immigrant_guidance_Vietnamese.pdf,COVID_immigrant_guidance_Vietnamese.pdf,"Git%20history","2020-06-12 14:37:59 -0700",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance_Vietnamese.pdf,https://files.covid19.ca.gov/pdf/COVID_immigrant_guidance_Vietnamese.pdf,https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/COVID_immigrant_guidance_Vietnamese.pdf,English,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,Added,
,"agriculture",Checklist,pdf/checklist-agriculture--en.pdf,checklist-agriculture--en.pdf,"Git%20history","2020-09-10 11:55:01 -0700",LizNobriga,"renaming-checklists-with-english-language-tag",https://github.com/cagov/covid-static/blob/75140e5059fd32e4b72fe9826514a87a5819fd3b/pdf/checklist-agriculture--en.pdf,https://files.covid19.ca.gov/pdf/checklist-agriculture--en.pdf,https://github.com/cagov/covid-static/raw/75140e5059fd32e4b72fe9826514a87a5819fd3b/pdf/checklist-agriculture--en.pdf,English,PDF,"75140e5059fd32e4b72fe9826514a87a5819fd3b","75140e50",https://github.com/cagov/covid-static/,Added,
,"agriculture",Checklist,pdf/checklist-agriculture.pdf,checklist-agriculture.pdf,"Git%20history","2020-06-23 15:49:58 -0700",carterm,"Readding everything",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/checklist-agriculture.pdf,https://files.covid19.ca.gov/pdf/checklist-agriculture.pdf,https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/checklist-agriculture.pdf,English,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,Added,
,"agriculture",Checklist,pdf/checklist-agriculture.pdf,checklist-agriculture.pdf,"Git%20history","2020-06-12 14:37:59 -0700",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/checklist-agriculture.pdf,https://files.covid19.ca.gov/pdf/checklist-agriculture.pdf,https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/checklist-agriculture.pdf,English,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,Added,
,"agriculture",Checklist,pdf/checklist-agriculture.pdf,checklist-agriculture.pdf,"Git%20history","2020-06-23 15:49:58 -0700",carterm,"Readding everything",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/checklist-agriculture.pdf,https://files.covid19.ca.gov/pdf/checklist-agriculture.pdf,https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/checklist-agriculture.pdf,English,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,Added,
,"agriculture",Checklist,pdf/checklist-agriculture.pdf,checklist-agriculture.pdf,"Git%20history","2020-06-12 14:37:59 -0700",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/checklist-agriculture.pdf,https://files.covid19.ca.gov/pdf/checklist-agriculture.pdf,https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/checklist-agriculture.pdf,English,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,Added,
,"amusement-theme-parks",Checklist,pdf/checklist-amusement-theme-parks--en.pdf,checklist-amusement-theme-parks--en.pdf,"Git%20history","2020-11-06 18:54:49 -0800",LizNobriga,"uploading-checklists-new-three",https://github.com/cagov/covid-static/blob/6201bccfa1974cde33832255f0d53e53e2b43ba7/pdf/checklist-amusement-theme-parks--en.pdf,https://files.covid19.ca.gov/pdf/checklist-amusement-theme-parks--en.pdf,https://github.com/cagov/covid-static/raw/6201bccfa1974cde33832255f0d53e53e2b43ba7/pdf/checklist-amusement-theme-parks--en.pdf,Punjabi,PDF,"6201bccfa1974cde33832255f0d53e53e2b43ba7","6201bccf",https://github.com/cagov/covid-static/,Added,
,"auto-dealerships",Checklist,pdf/checklist-auto-dealerships--en.pdf,checklist-auto-dealerships--en.pdf,"Git%20history","2020-09-10 11:55:01 -0700",LizNobriga,"renaming-checklists-with-english-language-tag",https://github.com/cagov/covid-static/blob/75140e5059fd32e4b72fe9826514a87a5819fd3b/pdf/checklist-auto-dealerships--en.pdf,https://files.covid19.ca.gov/pdf/checklist-auto-dealerships--en.pdf,https://github.com/cagov/covid-static/raw/75140e5059fd32e4b72fe9826514a87a5819fd3b/pdf/checklist-auto-dealerships--en.pdf,English,PDF,"75140e5059fd32e4b72fe9826514a87a5819fd3b","75140e50",https://github.com/cagov/covid-static/,Added,
,"auto-dealerships",Checklist,pdf/checklist-auto-dealerships.pdf,checklist-auto-dealerships.pdf,"Git%20history","2020-06-23 15:49:58 -0700",carterm,"Readding everything",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/checklist-auto-dealerships.pdf,https://files.covid19.ca.gov/pdf/checklist-auto-dealerships.pdf,https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/checklist-auto-dealerships.pdf,English,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,Added,
,"auto-dealerships",Checklist,pdf/checklist-auto-dealerships.pdf,checklist-auto-dealerships.pdf,"Git%20history","2020-06-12 14:37:59 -0700",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/checklist-auto-dealerships.pdf,https://files.covid19.ca.gov/pdf/checklist-auto-dealerships.pdf,https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/checklist-auto-dealerships.pdf,English,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,Added,
,"auto-dealerships",Checklist,pdf/checklist-auto-dealerships.pdf,checklist-auto-dealerships.pdf,"Git%20history","2020-06-23 15:49:58 -0700",carterm,"Readding everything",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/checklist-auto-dealerships.pdf,https://files.covid19.ca.gov/pdf/checklist-auto-dealerships.pdf,https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/checklist-auto-dealerships.pdf,English,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,Added,
,"auto-dealerships",Checklist,pdf/checklist-auto-dealerships.pdf,checklist-auto-dealerships.pdf,"Git%20history","2020-06-12 14:37:59 -0700",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/checklist-auto-dealerships.pdf,https://files.covid19.ca.gov/pdf/checklist-auto-dealerships.pdf,https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/checklist-auto-dealerships.pdf,English,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,Added,
,"bars",Checklist,pdf/checklist-bars--en.pdf,checklist-bars--en.pdf,"Git%20history","2020-12-01 09:02:02 -0800",m-sullivan7,"upload-restaurants-bars-wineries-checklists",https://github.com/cagov/covid-static/blob/b7ec77fa4b88d4d3dbc94fb9429e55d382e720df/pdf/checklist-bars--en.pdf,https://files.covid19.ca.gov/pdf/checklist-bars--en.pdf,https://github.com/cagov/covid-static/raw/b7ec77fa4b88d4d3dbc94fb9429e55d382e720df/pdf/checklist-bars--en.pdf,English,PDF,"b7ec77fa4b88d4d3dbc94fb9429e55d382e720df","b7ec77fa",https://github.com/cagov/covid-static/,Added,
,"campgrounds",Checklist,pdf/checklist-campgrounds.pdf,checklist-campgrounds.pdf,"Git%20history","2020-07-03 09:56:05 -0700",LizNobriga,"uploading-new-checklists",https://github.com/cagov/covid-static/blob/e3db11dd9069ae87aa3fdacb95d978118495d854/pdf/checklist-campgrounds.pdf,https://files.covid19.ca.gov/pdf/checklist-campgrounds.pdf,https://github.com/cagov/covid-static/raw/e3db11dd9069ae87aa3fdacb95d978118495d854/pdf/checklist-campgrounds.pdf,English,PDF,"e3db11dd9069ae87aa3fdacb95d978118495d854","e3db11dd",https://github.com/cagov/covid-static/,Added,
,"cardrooms-racetracks",Checklist,pdf/checklist-cardrooms-racetracks--en.pdf,checklist-cardrooms-racetracks--en.pdf,"Git%20history","2020-09-10 11:55:01 -0700",LizNobriga,"renaming-checklists-with-english-language-tag",https://github.com/cagov/covid-static/blob/75140e5059fd32e4b72fe9826514a87a5819fd3b/pdf/checklist-cardrooms-racetracks--en.pdf,https://files.covid19.ca.gov/pdf/checklist-cardrooms-racetracks--en.pdf,https://github.com/cagov/covid-static/raw/75140e5059fd32e4b72fe9826514a87a5819fd3b/pdf/checklist-cardrooms-racetracks--en.pdf,English,PDF,"75140e5059fd32e4b72fe9826514a87a5819fd3b","75140e50",https://github.com/cagov/covid-static/,Added,
,"cardrooms-racetracks",Checklist,pdf/checklist-cardrooms-racetracks.pdf,checklist-cardrooms-racetracks.pdf,"Git%20history","2020-07-03 09:56:05 -0700",LizNobriga,"uploading-new-checklists",https://github.com/cagov/covid-static/blob/e3db11dd9069ae87aa3fdacb95d978118495d854/pdf/checklist-cardrooms-racetracks.pdf,https://files.covid19.ca.gov/pdf/checklist-cardrooms-racetracks.pdf,https://github.com/cagov/covid-static/raw/e3db11dd9069ae87aa3fdacb95d978118495d854/pdf/checklist-cardrooms-racetracks.pdf,English,PDF,"e3db11dd9069ae87aa3fdacb95d978118495d854","e3db11dd",https://github.com/cagov/covid-static/,Added,
,"casinos",Checklist,pdf/checklist-casinos.pdf,checklist-casinos.pdf,"Git%20history","2020-07-03 09:56:05 -0700",LizNobriga,"uploading-new-checklists",https://github.com/cagov/covid-static/blob/e3db11dd9069ae87aa3fdacb95d978118495d854/pdf/checklist-casinos.pdf,https://files.covid19.ca.gov/pdf/checklist-casinos.pdf,https://github.com/cagov/covid-static/raw/e3db11dd9069ae87aa3fdacb95d978118495d854/pdf/checklist-casinos.pdf,English,PDF,"e3db11dd9069ae87aa3fdacb95d978118495d854","e3db11dd",https://github.com/cagov/covid-static/,Added,
,"childcare",Checklist,pdf/checklist-childcare--en.pdf,checklist-childcare--en.pdf,"Git%20history","2020-07-20 09:54:02 -0700",LizNobriga,"uploading-checklists-schools-daycamps-childcare",https://github.com/cagov/covid-static/blob/b584bb7b54bb4d4f528ce32bdad83f940711468e/pdf/checklist-childcare--en.pdf,https://files.covid19.ca.gov/pdf/checklist-childcare--en.pdf,https://github.com/cagov/covid-static/raw/b584bb7b54bb4d4f528ce32bdad83f940711468e/pdf/checklist-childcare--en.pdf,English,PDF,"b584bb7b54bb4d4f528ce32bdad83f940711468e","b584bb7b",https://github.com/cagov/covid-static/,Added,
,"communications",Checklist,pdf/checklist-communications--en.pdf,checklist-communications--en.pdf,"Git%20history","2020-09-10 11:55:01 -0700",LizNobriga,"renaming-checklists-with-english-language-tag",https://github.com/cagov/covid-static/blob/75140e5059fd32e4b72fe9826514a87a5819fd3b/pdf/checklist-communications--en.pdf,https://files.covid19.ca.gov/pdf/checklist-communications--en.pdf,https://github.com/cagov/covid-static/raw/75140e5059fd32e4b72fe9826514a87a5819fd3b/pdf/checklist-communications--en.pdf,English,PDF,"75140e5059fd32e4b72fe9826514a87a5819fd3b","75140e50",https://github.com/cagov/covid-static/,Added,
,"communications",Checklist,pdf/checklist-communications.pdf,checklist-communications.pdf,"Git%20history","2020-06-23 15:49:58 -0700",carterm,"Readding everything",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/checklist-communications.pdf,https://files.covid19.ca.gov/pdf/checklist-communications.pdf,https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/checklist-communications.pdf,English,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,Added,
,"communications",Checklist,pdf/checklist-communications.pdf,checklist-communications.pdf,"Git%20history","2020-06-12 14:37:59 -0700",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/checklist-communications.pdf,https://files.covid19.ca.gov/pdf/checklist-communications.pdf,https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/checklist-communications.pdf,English,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,Added,
,"communications",Checklist,pdf/checklist-communications.pdf,checklist-communications.pdf,"Git%20history","2020-06-23 15:49:58 -0700",carterm,"Readding everything",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/checklist-communications.pdf,https://files.covid19.ca.gov/pdf/checklist-communications.pdf,https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/checklist-communications.pdf,English,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,Added,
,"communications",Checklist,pdf/checklist-communications.pdf,checklist-communications.pdf,"Git%20history","2020-06-12 14:37:59 -0700",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/checklist-communications.pdf,https://files.covid19.ca.gov/pdf/checklist-communications.pdf,https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/checklist-communications.pdf,English,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,Added,
,"construction",Checklist,pdf/checklist-construction--en.pdf,checklist-construction--en.pdf,"Git%20history","2020-09-10 11:55:01 -0700",LizNobriga,"renaming-checklists-with-english-language-tag",https://github.com/cagov/covid-static/blob/75140e5059fd32e4b72fe9826514a87a5819fd3b/pdf/checklist-construction--en.pdf,https://files.covid19.ca.gov/pdf/checklist-construction--en.pdf,https://github.com/cagov/covid-static/raw/75140e5059fd32e4b72fe9826514a87a5819fd3b/pdf/checklist-construction--en.pdf,English,PDF,"75140e5059fd32e4b72fe9826514a87a5819fd3b","75140e50",https://github.com/cagov/covid-static/,Added,
,"construction",Checklist,pdf/checklist-construction.pdf,checklist-construction.pdf,"Git%20history","2020-06-23 15:49:58 -0700",carterm,"Readding everything",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/checklist-construction.pdf,https://files.covid19.ca.gov/pdf/checklist-construction.pdf,https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/checklist-construction.pdf,English,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,Added,
,"construction",Checklist,pdf/checklist-construction.pdf,checklist-construction.pdf,"Git%20history","2020-06-12 14:37:59 -0700",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/checklist-construction.pdf,https://files.covid19.ca.gov/pdf/checklist-construction.pdf,https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/checklist-construction.pdf,English,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,Added,
,"construction",Checklist,pdf/checklist-construction.pdf,checklist-construction.pdf,"Git%20history","2020-06-23 15:49:58 -0700",carterm,"Readding everything",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/checklist-construction.pdf,https://files.covid19.ca.gov/pdf/checklist-construction.pdf,https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/checklist-construction.pdf,English,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,Added,
,"construction",Checklist,pdf/checklist-construction.pdf,checklist-construction.pdf,"Git%20history","2020-06-12 14:37:59 -0700",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/checklist-construction.pdf,https://files.covid19.ca.gov/pdf/checklist-construction.pdf,https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/checklist-construction.pdf,English,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,Added,
,"daycamps",Checklist,pdf/checklist-daycamps--en.pdf,checklist-daycamps--en.pdf,"Git%20history","2020-07-20 09:54:02 -0700",LizNobriga,"uploading-checklists-schools-daycamps-childcare",https://github.com/cagov/covid-static/blob/b584bb7b54bb4d4f528ce32bdad83f940711468e/pdf/checklist-daycamps--en.pdf,https://files.covid19.ca.gov/pdf/checklist-daycamps--en.pdf,https://github.com/cagov/covid-static/raw/b584bb7b54bb4d4f528ce32bdad83f940711468e/pdf/checklist-daycamps--en.pdf,English,PDF,"b584bb7b54bb4d4f528ce32bdad83f940711468e","b584bb7b",https://github.com/cagov/covid-static/,Added,
,"delivery-services",Checklist,pdf/checklist-delivery-services--en.pdf,checklist-delivery-services--en.pdf,"Git%20history","2020-09-10 11:55:01 -0700",LizNobriga,"renaming-checklists-with-english-language-tag",https://github.com/cagov/covid-static/blob/75140e5059fd32e4b72fe9826514a87a5819fd3b/pdf/checklist-delivery-services--en.pdf,https://files.covid19.ca.gov/pdf/checklist-delivery-services--en.pdf,https://github.com/cagov/covid-static/raw/75140e5059fd32e4b72fe9826514a87a5819fd3b/pdf/checklist-delivery-services--en.pdf,English,PDF,"75140e5059fd32e4b72fe9826514a87a5819fd3b","75140e50",https://github.com/cagov/covid-static/,Added,
,"delivery-services",Checklist,pdf/checklist-delivery-services.pdf,checklist-delivery-services.pdf,"Git%20history","2020-06-23 15:49:58 -0700",carterm,"Readding everything",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/checklist-delivery-services.pdf,https://files.covid19.ca.gov/pdf/checklist-delivery-services.pdf,https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/checklist-delivery-services.pdf,English,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,Added,
,"delivery-services",Checklist,pdf/checklist-delivery-services.pdf,checklist-delivery-services.pdf,"Git%20history","2020-06-12 14:37:59 -0700",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/checklist-delivery-services.pdf,https://files.covid19.ca.gov/pdf/checklist-delivery-services.pdf,https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/checklist-delivery-services.pdf,English,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,Added,
,"delivery-services",Checklist,pdf/checklist-delivery-services.pdf,checklist-delivery-services.pdf,"Git%20history","2020-06-23 15:49:58 -0700",carterm,"Readding everything",https://github.com/cagov/covid-static/blob/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/checklist-delivery-services.pdf,https://files.covid19.ca.gov/pdf/checklist-delivery-services.pdf,https://github.com/cagov/covid-static/raw/749f839924eec05ecef6f48306b28e74f4c7b565/pdf/checklist-delivery-services.pdf,English,PDF,"749f839924eec05ecef6f48306b28e74f4c7b565","749f8399",https://github.com/cagov/covid-static/,Added,
,"delivery-services",Checklist,pdf/checklist-delivery-services.pdf,checklist-delivery-services.pdf,"Git%20history","2020-06-12 14:37:59 -0700",Aaron Hans,"add all the pdfs",https://github.com/cagov/covid-static/blob/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/checklist-delivery-services.pdf,https://files.covid19.ca.gov/pdf/checklist-delivery-services.pdf,https://github.com/cagov/covid-static/raw/07ba2f62f21b430b848fd827b739c3d257d665ff/pdf/checklist-delivery-services.pdf,English,PDF,"07ba2f62f21b430b848fd827b739c3d257d665ff","07ba2f62",https://github.com/cagov/covid-static/,Added,
,"dine-in-restaurants",Checklist,pdf/checklist-dine-in-restaurants--ar.pdf,checklist-dine-in-restaurants--ar.pdf,"Git%20history","2020-09-03 10:38:58 -0700",m-sullivan7,"uploading-translated-checklists-12",https://github.com/cagov/covid-static/blob/b1ac212b3a242b868976f68c271ead0a71d9f436/pdf/checklist-dine-in-restaurants--ar.pdf,https://files.covid19.ca.gov/pdf/checklist-dine-in-restaurants--ar.pdf,https://github.com/cagov/covid-static/raw/b1ac212b3a242b868976f68c271ead0a71d9f436/pdf/checklist-dine-in-restaurants--ar.pdf,Arabic,PDF,"b1ac212b3a242b868976f68c271ead0a71d9f436","b1ac212b",https://github.com/cagov/covid-static/,Added,
